request_id,complexity,z,query_tokens,answer_need_tokens,freshness_sensitive,rag_tokens,rag_confidence,requirement_json,rag_coverage_json
1000543,simple,0.14548554072773395,361,520,False,1287,0.8750054671076634,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7996264202913002, 0.17919889529825675, 0.23790435018512351, 0.20953492028269385, 0.24811121323195262, 0.27945379364347755]"
1000544,simple,0.33352861685542273,377,520,True,1676,0.35852355002401864,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3868133911588886, 0.22823936651938959, 0.1994861964828884, 0.24495507249968673, 0.25071634286450234, 0.22517456297280497]"
1000545,medium,0.5185540898018866,714,920,False,2668,0.4792441228328942,"[0.0, 0.0, 0.7452390963784057, 0.0, 0.0, 0.2547609036215942]","[0.21979008153007903, 0.1531038074348203, 0.5086513558650579, 0.1718662345827298, 0.1620722216159954, 0.6015950292932097]"
1000546,medium,0.5122160579310077,524,920,False,2642,0.40944152126588274,"[0.0, 0.2556593661007312, 0.0, 0.0, 0.0, 0.7443406338992687]","[0.20702387546231396, 0.6250216303720566, 0.11693988648048981, 0.1584706873423102, 0.2101769765079702, 0.3236540031973685]"
1000547,medium,0.628045618694248,540,920,False,2596,0.4822267791403786,"[0.30835480904373014, 0.0, 0.69164519095627, 0.0, 0.0, 0.0]","[0.6116728512410127, 0.16906874765729077, 0.4657060465835173, 0.1761305265022951, 0.168531558935309, 0.15203937779116955]"
1000548,simple,0.11876556591528833,187,520,False,1058,0.798791176004194,"[0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8591937825452447, 0.27280963651834905, 0.14888865768008952, 0.23107458815005372, 0.2556544009107032, 0.19493060267528478]"
1000549,complex,0.7912571353887999,1223,1450,True,3316,0.19893461525449685,"[0.7292357552888818, 0.0, 0.042984547709266054, 0.0, 0.0, 0.227779697001852]","[0.20961975206185643, 0.0755070291629943, 0.3535834332050547, 0.1373664441734363, 0.12703561540738584, 0.4192588065919365]"
1000550,complex,0.7584444751507077,851,1450,False,4941,0.42332647429106407,"[0.30617588353464403, 0.205910667605207, 0.24957600445874398, 0.0, 0.05961319674691387, 0.1787242476544911]","[0.4124696567747078, 0.5914732313347391, 0.522673064385202, 0.14511303812820922, 0.48200312184308014, 0.30760488096992444]"
1000551,simple,0.20072672672911115,359,520,False,1105,0.6977636327751897,"[0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0]","[0.19013116964436758, 0.6442535790655523, 0.18325040265912276, 0.20823522655406151, 0.13883160245701734, 0.19605898429453453]"
1000552,simple,0.3285436394303634,376,520,True,1583,0.7665466711761338,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.220245058799022, 0.2218155160872398, 0.17829307062534927, 0.1865169225339701, 0.20871835572170183, 0.7136059515678519]"
1000553,medium,0.5810913118894541,429,920,True,2922,0.4578552435169181,"[0.24741054733679432, 0.0, 0.6818001530262268, 0.07078929963697864, 0.0, 0.0]","[0.1972395592093482, 0.1634063629080979, 0.4894864025252697, 0.514061633891147, 0.17869930626389827, 0.1695612886580468]"
1000554,medium,0.5815597168628476,369,920,True,2206,0.3107380609870671,"[0.7933578797614913, 0.20664212023850856, 0.0, 0.0, 0.0, 0.0]","[0.3413434058457497, 0.5654078897432822, 0.12912803691265773, 0.12553653409446683, 0.1434494000854806, 0.218103256751854]"
1000555,complex,0.7567518011759837,1110,1450,False,3189,0.4219702175734877,"[0.0, 0.0, 0.2874556682992366, 0.0, 0.33566457131777816, 0.3768797603829852]","[0.1645729464181242, 0.11301202895332857, 0.22973362636786726, 0.10136552289655831, 0.3811168845158217, 0.44453502727336985]"
1000556,simple,0.29917474301991437,247,520,False,1730,0.804874304721835,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.23518051747227706, 0.7947130458813607, 0.21721477187464738, 0.2705118583523004, 0.17433183678866185, 0.23787594076093405]"
1000557,medium,0.6168698025797159,682,920,False,3477,0.571855506125183,"[0.1852413925407857, 0.15119244137143978, 0.6635661660877745, 0.0, 0.0, 0.0]","[0.630139866420541, 0.5397794091232093, 0.5640775972506602, 0.16425530001324243, 0.10717008248001227, 0.19738925501592047]"
1000558,medium,0.3587349957779342,580,920,False,2528,0.6210364929770238,"[0.0, 0.0, 0.0, 0.649552234353823, 0.0, 0.35044776564617697]","[0.20909837350521446, 0.18708181880103686, 0.1842049934165559, 0.5529273587030331, 0.15311471442779082, 0.8231262003749887]"
1000559,complex,0.8152774508754064,1098,1450,False,3626,0.22294255643216332,"[0.3902191792947486, 0.12800639322087853, 0.0, 0.24604930943989983, 0.23572511804447288, 0.0]","[0.33598834189052135, 0.3917476403908041, 0.11859793218312746, 0.35982526441053747, 0.25360936398935136, 0.12044406621641579]"
1000560,simple,0.1301971245816537,417,520,False,1506,0.6844831673582006,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.23875715903527486, 0.2130493596213742, 0.6740447732350371, 0.288, 0.22923876125561332, 0.21966000224816448]"
1000561,complex,0.7820403045648417,809,1450,False,4535,0.4333891187048699,"[0.15679434425717356, 0.3050565379487803, 0.040826190466034765, 0.43299640660892863, 0.06432652071908285, 0.0]","[0.3956201671829071, 0.27227887250076166, 0.42394954449403155, 0.4635076429519369, 0.40102141310555844, 0.10143432289279429]"
1000562,medium,0.541089406966632,562,920,False,3372,0.5930234610211931,"[0.0, 0.39972057665547867, 0.31457333873802307, 0.0, 0.2857060846064983, 0.0]","[0.21209625863994244, 0.4704544177581829, 0.5415298195222634, 0.2412835763041285, 0.4001543099223337, 0.15785443224040538]"
1000563,simple,0.1570979636450882,427,520,False,1344,0.741416857093128,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.23931424972777857, 0.81090311552247, 0.24453319182384825, 0.2748143120017779, 0.20038830523119203, 0.18476969465049045]"
1000564,simple,0.12155782231417032,325,520,False,1562,0.7279764057007114,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6944033532178071, 0.25511641931193996, 0.23421875730499175, 0.19837353821521442, 0.19660794771907353, 0.25889352349162303]"
1000565,medium,0.642845770986777,383,920,False,2409,0.6638430056303998,"[0.9121522019979226, 0.0, 0.0, 0.0, 0.0, 0.08784779800207743]","[0.6617911514750282, 0.192343260219995, 0.1565821681184004, 0.17159860144088324, 0.15303367938348714, 0.5645536565263386]"
1000566,medium,0.53332494235847,632,920,False,3038,0.6475301827414188,"[0.0, 0.4269346828645607, 0.0, 0.4364959200248644, 0.0, 0.1365693971105747]","[0.20290387799215343, 0.6921904043597005, 0.18610772646452342, 0.4748693433230305, 0.1856263165094247, 0.6662048257830008]"
1000567,complex,0.7545294853443438,1426,1450,True,3210,0.2591872100718755,"[0.0, 0.0, 0.015156692553108815, 0.28075675947012596, 0.7040865479767653, 0.0]","[0.085328142210661, 0.1356814711646091, 0.3974520580669706, 0.43160756969500946, 0.31325111946947004, 0.12543372787033166]"
1000568,medium,0.6712407405405378,476,920,False,2707,0.5141676794682861,"[0.0, 0.8067431436334306, 0.0, 0.1932568563665694, 0.0, 0.0]","[0.15932575103009441, 0.542201190067712, 0.15925394174033727, 0.5215151778215381, 0.09420912458207105, 0.10218391030862652]"
1000569,simple,0.1765594966212499,255,520,False,1655,0.7030621647503014,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.22770040543152137, 0.2094243236270125, 0.19754750387592085, 0.6858145101135443, 0.2254287565800402, 0.22718423441110913]"
1000570,complex,0.7250672626435081,1378,1450,False,4771,0.21582606943008326,"[0.423803953638246, 0.060404442414676546, 0.0, 0.4140191321934038, 0.04339339497846506, 0.058379076775208615]","[0.20869321750581968, 0.30398213849275224, 0.1087019812454207, 0.3279756872802394, 0.39954829494043, 0.2030585051760562]"
1000571,simple,0.27784343638149156,252,520,False,1599,0.8030229502057592,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.273289130010117, 0.2575232325641736, 0.22792238698386968, 0.7683071720847473, 0.20635832842201426, 0.23196968603228418]"
1000572,medium,0.6034666431063949,598,920,False,3353,0.5118222353180332,"[0.0, 0.0, 0.3732427329081918, 0.0, 0.02496999149307844, 0.6017872755987297]","[0.15694903211720876, 0.18380441095802244, 0.5044065211601397, 0.20027484309740884, 0.5973911792495373, 0.6321212892572031]"
1000573,medium,0.46871014842872577,719,920,False,2566,0.5944554686124295,"[0.25659142108764565, 0.0, 0.0, 0.0, 0.0, 0.7434085789123543]","[0.5566796688322866, 0.1579619757988724, 0.1626603558938464, 0.17707108359045917, 0.1662553361508302, 0.5187180714227662]"
1000574,simple,0.31431571749837195,281,520,False,1695,0.8688354000919452,"[0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0]","[0.2529923953972877, 0.7397484386818303, 0.2180738869387425, 0.2050458680210691, 0.23127390253996136, 0.26007008443994717]"
1000575,simple,0.23555753946711377,184,520,False,1375,0.747150911874863,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.2748616538701913, 0.26489867141126794, 0.22238222312003877, 0.7290377939182642, 0.179526214081257, 0.23943461348291178]"
1000576,simple,0.12184623905200222,371,520,True,1074,0.7074393306175126,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.21769812582985532, 0.24237985971895473, 0.26233045352951756, 0.18831816949470226, 0.7140462305500311, 0.23969079041141217]"
1000577,simple,0.17312312417883935,203,520,True,1326,0.8779915003866013,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.18249084739856303, 0.18665676073403056, 0.7940586398601767, 0.2535767493635133, 0.1829066825997679, 0.193059331810014]"
1000578,medium,0.5364298776413767,407,920,False,2369,0.46906783825135867,"[0.0, 0.0, 0.08290992553941623, 0.9170900744605838, 0.0, 0.0]","[0.14975135362899694, 0.2041282666520487, 0.5712979756191966, 0.5145477786873646, 0.16963962470038102, 0.15424169560478135]"
1000579,complex,0.8992867847658566,1056,1450,False,3986,0.26416374751369237,"[0.030208159599988314, 0.2901299714008525, 0.5084714234309121, 0.1711904455682471, 0.0, 0.0]","[0.3431524601210217, 0.37431903731685906, 0.2952786264387019, 0.28768227008147546, 0.07129675106523502, 0.08450892092643852]"
1000580,complex,0.8842476534266613,991,1450,False,4157,0.36458684685251713,"[0.0, 0.20286553937391535, 0.2607132611289887, 0.04236380104160472, 0.4940573984554913, 0.0]","[0.09909614783872797, 0.37188398872042516, 0.45585180853453694, 0.4764572598307632, 0.38685912037488707, 0.10785695416302572]"
1000581,medium,0.4157829506113263,758,920,False,2110,0.5504099643949424,"[0.0, 0.38547073411992, 0.0, 0.6145292658800801, 0.0, 0.0]","[0.20763159967096156, 0.40819232980311443, 0.20744599715862166, 0.529985364030779, 0.16279774300029856, 0.18603825046555966]"
1000582,medium,0.46937625848822523,407,920,False,3218,0.43802209328827674,"[0.45953113488929626, 0.09309575483640192, 0.4473731102743019, 0.0, 0.0, 0.0]","[0.491644430733698, 0.6031147373972827, 0.5970219589754491, 0.19365815133384254, 0.17117230758109023, 0.24839029177828365]"
1000583,medium,0.4685168915233137,437,920,False,2242,0.558155261953951,"[0.0, 0.19800709088416896, 0.0, 0.0, 0.0, 0.801992909115831]","[0.15883187686941472, 0.5572756346300075, 0.23042304642184405, 0.17373252497900582, 0.14891515571066338, 0.538753130502492]"
1000584,medium,0.36993039307315645,519,920,False,2319,0.6723136378683326,"[0.9027802055569819, 0.09721979444301818, 0.0, 0.0, 0.0, 0.0]","[0.6944172753501088, 0.6061821199961912, 0.21349012021566424, 0.12912041692456708, 0.1953172463141801, 0.2073403339964027]"
1000585,simple,0.26080610226491746,396,520,True,1587,0.722183988821881,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.1385355196930165, 0.2120016960207227, 0.28786650960614, 0.7872445684411469, 0.2737276491209636, 0.25223567493853827]"
1000586,simple,0.19153476005227463,341,520,False,1325,0.7639710288052702,"[0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7352532181406619, 0.21330885251767479, 0.24292460070402333, 0.27988774321417365, 0.2524202549517055, 0.2196120726074131]"
1000587,medium,0.5279910128731322,429,920,False,2552,0.5061632518090644,"[0.0, 0.0, 0.478034315063084, 0.0, 0.521965684936916, 0.0]","[0.15524137918057607, 0.18618705584051834, 0.4498227111947356, 0.11253957519495442, 0.4818082799773069, 0.14087817688647125]"
1000588,simple,0.28508979999290046,349,520,True,1496,1.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.1996461525655378, 0.24822931561350045, 0.251057520536363, 0.8181399894747746, 0.23958203684889323, 0.20274797712826045]"
1000589,complex,0.8096736543560802,897,1450,False,3471,0.3318210909077841,"[0.0, 0.0, 0.1953030354136038, 0.179857338446126, 0.0, 0.6248396261402703]","[0.04668815981774576, 0.15150296641469166, 0.46140508963283955, 0.34385833564147184, 0.1091343207094405, 0.4053784971599452]"
1000590,complex,0.8473827487000378,1111,1450,False,3342,0.4560823466012758,"[0.0, 0.2520206724310957, 0.34995845150316973, 0.0, 0.3980208760657347, 0.0]","[0.15316729748645488, 0.3866379852741509, 0.5185675272797061, 0.1378689269846773, 0.45391137181815294, 0.06874986335668413]"
1000591,simple,0.2349114799845698,379,520,True,1287,0.899930337564915,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.21862466173248254, 0.21298017894645688, 0.2224526152099141, 0.22449778478475316, 0.8639412734585333, 0.24991222894487763]"
1000592,simple,0.22819735425548793,354,520,False,1138,0.8526658566602368,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2450393858170813, 0.23500300884532627, 0.2737304792799595, 0.27734819163005525, 0.8038675095951705, 0.22317205495353956]"
1000593,medium,0.48276263597463553,740,920,True,2968,0.4618864704150498,"[0.0, 0.0, 0.0, 0.2025945064482208, 0.3738306767633146, 0.4235748167884646]","[0.1632844458220136, 0.17255917191087267, 0.1684106598514414, 0.7100219669122899, 0.5886786802704093, 0.46587483031693516]"
1000594,complex,0.7916433500272478,828,1450,False,3628,0.3419719518594362,"[0.0, 0.1490217887608207, 0.4682524711167217, 0.38272574012245764, 0.0, 0.0]","[0.1328282306390362, 0.2777884864653032, 0.30856022870554906, 0.44583087613824446, 0.10198214484979357, 0.09674130410751676]"
1000595,complex,0.9663544003873503,835,1450,False,3808,0.24054463546775734,"[0.1878192529672468, 0.39389733263343896, 0.0, 0.0, 0.4182834143993141, 0.0]","[0.36013484378372085, 0.3008407336833622, 0.1418623644866542, 0.11877131987129536, 0.36683141829017957, 0.0883949071256084]"
1000596,complex,0.7957904448131049,1145,1450,False,3341,0.43813100516952436,"[0.0, 0.7456900405296619, 0.030307813453519503, 0.22400214601681856, 0.0, 0.0]","[0.11438472468130949, 0.45651602174689154, 0.4323922938762117, 0.3428922230835547, 0.13859974185836713, 0.12472132785341587]"
1000597,medium,0.4906728711039197,792,920,False,2929,0.5023776847620474,"[0.19766066838891905, 0.4905159892785063, 0.0, 0.0, 0.0, 0.31182334233257475]","[0.641978122025736, 0.5105539520613656, 0.22429949870847973, 0.15572104766719497, 0.11713691621420663, 0.6695042938483057]"
1000598,complex,0.9325102537865039,1290,1450,False,3892,0.468136320414728,"[0.0, 0.1412408315259678, 0.17136510536086422, 0.5035000666931502, 0.18389399642001766, 0.0]","[0.13031466559564525, 0.5391041447661081, 0.25662056039576775, 0.5055020797401657, 0.2656609118260906, 0.08007502884083005]"
1000599,simple,0.21911294955964794,186,520,True,1695,0.6881274881884926,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.22154929176886015, 0.24113650299227515, 0.2536771321656874, 0.20669857795837296, 0.7240497074351739, 0.21932419947507897]"
1000600,simple,0.12572055543242247,256,520,False,1333,0.7814432711755677,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.1925187637804283, 0.288, 0.26202718323801166, 0.742973052494013, 0.19955113939980865, 0.2213918440567554]"
1000601,medium,0.5061795250627151,382,920,True,2998,0.585162748392403,"[0.0, 0.0, 0.6527328990423059, 0.21317806819159346, 0.13408903276610062, 0.0]","[0.09842891829881575, 0.14933182878292808, 0.5968482173641606, 0.4155811165441372, 0.6033573550897193, 0.10558292462647399]"
1000602,medium,0.6474670142331809,603,920,False,3137,0.6252713955307307,"[0.0, 0.44177341959847793, 0.46395029294349277, 0.0, 0.0, 0.09427628745802931]","[0.18542975520940666, 0.6436839738473622, 0.6931862775831045, 0.20390447364017597, 0.21853595529602576, 0.6319156597726158]"
1000603,simple,0.19624467928676076,226,520,False,1299,0.6997738261916905,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.2486597480046521, 0.7520680751333507, 0.20955801218529477, 0.2600277438993774, 0.21212908876327638, 0.21938925134330067]"
1000604,simple,0.3232080434351392,349,520,False,1682,0.767693737093719,"[0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0]","[0.2652353641847796, 0.1963376668553708, 0.23331064765517134, 0.8172630966274429, 0.21331874865792433, 0.28278876084452487]"
1000605,medium,0.47455737975782153,383,920,False,2043,0.49924568100934485,"[0.0, 0.0, 0.4406135648427818, 0.0, 0.5593864351572182, 0.0]","[0.18789658849924243, 0.1965667858066975, 0.5872329271851643, 0.18717941162635957, 0.603849919695, 0.16731618723551572]"
1000606,medium,0.6689674750332104,802,920,False,2994,0.2655145166956501,"[0.0, 0.09154760042576347, 0.0, 0.0, 0.5202649334652837, 0.3881874661089529]","[0.22474323416074388, 0.6056696325649638, 0.19124291174480326, 0.1481989810814003, 0.35400776195369227, 0.41321289399781885]"
1000607,complex,0.9512175879028695,1088,1450,False,3534,0.2798496181923986,"[0.15166884410131523, 0.0, 0.0, 0.6547877342570514, 0.1935434216416332, 0.0]","[0.42991905063022584, 0.1290914544347887, 0.1539511223541778, 0.31952525031706636, 0.18593708919849328, 0.11043735661583547]"
1000608,medium,0.49852004503687003,554,920,False,2996,0.5301380249433658,"[0.1741401121855027, 0.4488340556690034, 0.0, 0.0, 0.3770258321454939, 0.0]","[0.5946227374978709, 0.5717109780133809, 0.15624748963287544, 0.19043095036081706, 0.4881342858124933, 0.16217188459181558]"
1000609,simple,0.16949089767191805,356,520,True,1220,0.849581763831692,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.23177079781754134, 0.17362494352995464, 0.2683418499468508, 0.19536083478232139, 0.8245023881142758, 0.1997408204321895]"
1000610,medium,0.4944430310816209,647,920,True,2996,0.5368754721792879,"[0.06396624300020312, 0.0, 0.44681879639203537, 0.0, 0.0, 0.48921496060776154]","[0.2192506984952839, 0.1292032142830466, 0.5633375964576199, 0.15736941067778606, 0.18701237675121685, 0.5248423664877927]"
1000611,complex,0.776629402859081,966,1450,False,3711,0.5557201076349724,"[0.08985083379465594, 0.28390770167258905, 0.0, 0.0, 0.2164031345597541, 0.4098383299730008]","[0.5099525979472695, 0.3672207416107502, 0.09804243927896301, 0.13168660386493358, 0.44930406309296705, 0.5241338026169637]"
1000612,complex,0.9637332646593859,1114,1450,False,4036,0.39562952353239855,"[0.08577539995461, 0.0, 0.0, 0.34758900167379986, 0.544592503205403, 0.022043095166187233]","[0.3957158428644873, 0.10269485696474578, 0.07388719320739935, 0.43882522514331673, 0.3558769399381169, 0.31923618142436877]"
1000613,simple,0.23738374704934811,402,520,True,1502,0.7120866637527427,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.21870128993449434, 0.23266053778953052, 0.2126731342616771, 0.7035603854688559, 0.20172092180763035, 0.288]"
1000614,simple,0.32449567882171215,196,520,False,1526,0.893081406564121,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.25230928469590935, 0.27425564306161654, 0.288, 0.23514308088723113, 0.9518625622380208, 0.201193400993653]"
1000615,medium,0.5164347908162921,807,920,False,2898,0.7552136085713289,"[0.0, 0.0, 0.0, 0.5326853691265323, 0.11573734181796587, 0.3515772890555017]","[0.21527646750886276, 0.1880173986757557, 0.19108714381873895, 0.5490160536273279, 0.5309277553261113, 0.6835076989447364]"
1000616,simple,0.26496565708099934,223,520,False,1738,0.36455670718784877,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.23187101093944398, 0.2052121845020567, 0.3726196163230885, 0.18444092679355853, 0.288, 0.23381785751527565]"
1000617,complex,0.9241034721105993,767,1450,True,4148,0.10473428405365155,"[0.30358477641574, 0.0, 0.10515983210767958, 0.0, 0.23529147242261764, 0.35596391905396274]","[0.17072409884778975, 0.10827997235470045, 0.2975209853288957, 0.1144964542361031, 0.4364703034599277, 0.22384244955331595]"
1000618,simple,0.20924287089181787,318,520,False,1433,0.7636559697855052,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7444883801766701, 0.20301015017036314, 0.2551217488866655, 0.2197038083416916, 0.21443593692616617, 0.2630800772547768]"
1000619,simple,0.26603537784297643,311,520,True,1506,0.5636890842285718,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.25430105669830944, 0.288, 0.24319967742401283, 0.21413662985810583, 0.5932309835012713, 0.2617866146081713]"
1000620,simple,0.15496369392799114,171,520,True,1590,0.8208671443891788,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.2085716146758659, 0.7735202242654268, 0.2344895566440833, 0.20539258593925924, 0.2365357749053583, 0.22232840141375682]"
1000621,medium,0.668215195588495,558,920,True,3042,0.44861034611809963,"[0.0, 0.6225254608309124, 0.0, 0.0, 0.11195000557075768, 0.26552453359833]","[0.15296647472171457, 0.5665497767483046, 0.13324605065394238, 0.1475102923661962, 0.6596811412137524, 0.5748625669568544]"
1000622,simple,0.2473426510246361,365,520,False,1562,0.5649453447682755,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.23431971512662012, 0.687476910023438, 0.20097113385105095, 0.18504043173772008, 0.21017153704487582, 0.22592198171968952]"
1000623,complex,0.7864008380947745,1504,1450,False,4215,0.2587710075749749,"[0.1291397823194997, 0.23450297730670397, 0.12936487992831336, 0.0, 0.180920140192531, 0.326072220252952]","[0.4468933838450199, 0.34296633020636724, 0.28971267555380437, 0.08752060572744601, 0.2663200127598683, 0.32089841229548366]"
1000624,simple,0.17083179546293062,234,520,False,1413,0.8347007245289287,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2598004441924974, 0.2359916921459621, 0.22362962960520363, 0.24760594607773245, 0.8286115795971924, 0.22564549494894393]"
1000625,medium,0.6288369119076207,814,920,False,2447,0.5630640705730771,"[0.0, 0.21520891403547526, 0.0, 0.0, 0.7847910859645248, 0.0]","[0.14726819803525065, 0.7466116236491172, 0.170880418881496, 0.16955108914112096, 0.5796648359064771, 0.12706086211225504]"
1000626,simple,0.13757489285484922,201,520,False,1121,0.8372371804251838,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.20481973647302767, 0.8117536211167002, 0.21368047687870406, 0.21332886267295617, 0.288, 0.22812066091526623]"
1000627,simple,0.323017495227541,371,520,True,1652,0.7376565094689128,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.20055065847988116, 0.7002861369569038, 0.2674621257970082, 0.23897752315990084, 0.23048376229082984, 0.2727558618247187]"
1000628,medium,0.4322320114447963,582,920,True,2575,0.5645347444475693,"[0.4986973828167236, 0.5013026171832763, 0.0, 0.0, 0.0, 0.0]","[0.35358031090616937, 0.7097124136495924, 0.17283492705771905, 0.21667483350409386, 0.05983579891761237, 0.1204224354981584]"
1000629,medium,0.4061623418919967,386,920,False,2135,0.7450069097308111,"[0.0, 0.1780505242798661, 0.8219494757201338, 0.0, 0.0, 0.0]","[0.19834987713443264, 0.7556239288848366, 0.8298555137008247, 0.16309168029783713, 0.18607842203968267, 0.14698169133236888]"
1000630,medium,0.40456371496374816,543,920,False,2120,0.49358892670957866,"[0.0, 0.0, 0.5316470892267329, 0.0, 0.46835291077326696, 0.0]","[0.17078006428257844, 0.17573021438410802, 0.4700608140490873, 0.1555080236992309, 0.4268906930810913, 0.14603842383606822]"
1000631,medium,0.6549728619244976,704,920,False,2387,0.5740522105058917,"[0.0, 0.0, 0.0, 0.1737428617885483, 0.8262571382114516, 0.0]","[0.12918873849930718, 0.18431958165938298, 0.14703731871605832, 0.6162943453516715, 0.5704446304275332, 0.15399515922002419]"
1000632,simple,0.2893835592499529,256,520,False,1235,0.8887127308967059,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.18946813562906267, 0.19018458339674846, 0.23062046385223972, 0.9025168042269716, 0.20634642568618763, 0.22044027795285695]"
1000633,simple,0.08363232012734634,193,520,False,1440,0.9597184696609666,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.2494014234269421, 0.8672078963840283, 0.24909806421827385, 0.19004223558021982, 0.18552529575526408, 0.22273280608478635]"
1000634,simple,0.19303181804600683,185,520,False,1245,0.6378552579138798,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.22761578979925973, 0.2082852705299378, 0.21463216198150256, 0.1825587999291496, 0.813310977596391, 0.26157884854603886]"
1000635,simple,0.19403568272183583,261,520,True,1450,0.45616399903715343,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4720992668003416, 0.24039614913843427, 0.26340512688531376, 0.2113051109530384, 0.19175223727978377, 0.2026523733203938]"
1000636,simple,0.23174312003086367,242,520,False,1243,0.7621472125104056,"[0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0]","[0.18109553047199425, 0.22794736208921534, 0.24811936160455114, 0.22815896108310227, 0.7410783794613783, 0.1944633072066055]"
1000637,complex,0.8303787678942567,1466,1450,True,3821,0.3881730535628129,"[0.046014173224753235, 0.45227120539780147, 0.462474401781347, 0.0, 0.039240219596098205, 0.0]","[0.1602486689727964, 0.4587895881364873, 0.24251602294032867, 0.0643411686235259, 0.3735300571058785, 0.06682585368753108]"
1000638,complex,0.9191856541028139,1285,1450,False,4693,0.4377523148369349,"[0.170861002011192, 0.18856132936278766, 0.1580345864120859, 0.0, 0.06482434028247704, 0.4177187419314576]","[0.4559036396764754, 0.2749499238028199, 0.31433710476832644, 0.12739078085116992, 0.44009606082348873, 0.31947837444566873]"
1000639,simple,0.28706438397765516,266,520,False,1423,0.9236975566799729,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2021902161829935, 0.2704975103140218, 0.22925259303292395, 0.19179072440884262, 0.9406613478287611, 0.26160932000609827]"
1000640,simple,0.20130203629829033,400,520,False,1259,0.6627304039055437,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.22089208703193672, 0.23077280824844706, 0.6675349072426464, 0.2809634404508992, 0.21894727655852086, 0.22417089656772402]"
1000641,simple,0.11431021253451383,176,520,False,1231,0.845207379374854,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.22205981138800104, 0.23492636883052062, 0.2332796421444996, 0.22068760895430758, 0.8275132052281202, 0.288]"
1000642,simple,0.2512877965946139,402,520,False,1383,0.9559887256171593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.21203945554743192, 0.23464106700193188, 0.8792086678754097, 0.22948697093494777, 0.20908537166087715, 0.20815493946934358]"
1000643,simple,0.21335822838283736,359,520,False,1264,0.7192357459225016,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.27694658498258856, 0.22072344437614513, 0.212842656038306, 0.7578848042908664, 0.22309789695448998, 0.14800530536372125]"
1000644,simple,0.13895363371229255,342,520,False,1457,0.9554982713203402,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.22457619883486662, 0.96, 0.22892602489973235, 0.24991990081592308, 0.2334873091704661, 0.288]"
